Unnamed: 0,image_path,label
45000,./img_align_celeba/045001.jpg,1472
45001,./img_align_celeba/045002.jpg,8966
45002,./img_align_celeba/045003.jpg,5828
45003,./img_align_celeba/045004.jpg,7113
45004,./img_align_celeba/045005.jpg,9984
45005,./img_align_celeba/045006.jpg,5565
45006,./img_align_celeba/045007.jpg,6510
45007,./img_align_celeba/045008.jpg,8898
45008,./img_align_celeba/045009.jpg,9197
45009,./img_align_celeba/045010.jpg,4032
45010,./img_align_celeba/045011.jpg,9938
45011,./img_align_celeba/045012.jpg,4045
45012,./img_align_celeba/045013.jpg,9031
45013,./img_align_celeba/045014.jpg,1695
45014,./img_align_celeba/045015.jpg,8221
45015,./img_align_celeba/045016.jpg,1410
45016,./img_align_celeba/045017.jpg,6961
45017,./img_align_celeba/045018.jpg,4570
45018,./img_align_celeba/045019.jpg,8683
45019,./img_align_celeba/045020.jpg,8311
45020,./img_align_celeba/045021.jpg,9556
45021,./img_align_celeba/045022.jpg,1204
45022,./img_align_celeba/045023.jpg,2807
45023,./img_align_celeba/045024.jpg,8096
45024,./img_align_celeba/045025.jpg,5428
45025,./img_align_celeba/045026.jpg,115
45026,./img_align_celeba/045027.jpg,4445
45027,./img_align_celeba/045028.jpg,2100
45028,./img_align_celeba/045029.jpg,1974
45029,./img_align_celeba/045030.jpg,2055
45030,./img_align_celeba/045031.jpg,2752
45031,./img_align_celeba/045032.jpg,1098
45032,./img_align_celeba/045033.jpg,1029
45033,./img_align_celeba/045034.jpg,7559
45034,./img_align_celeba/045035.jpg,5639
45035,./img_align_celeba/045036.jpg,3783
45036,./img_align_celeba/045037.jpg,1204
45037,./img_align_celeba/045038.jpg,6900
45038,./img_align_celeba/045039.jpg,7587
45039,./img_align_celeba/045040.jpg,5071
45040,./img_align_celeba/045041.jpg,3688
45041,./img_align_celeba/045042.jpg,7141
45042,./img_align_celeba/045043.jpg,153
45043,./img_align_celeba/045044.jpg,5551
45044,./img_align_celeba/045045.jpg,6452
45045,./img_align_celeba/045046.jpg,4575
45046,./img_align_celeba/045047.jpg,60
45047,./img_align_celeba/045048.jpg,8943
45048,./img_align_celeba/045049.jpg,445
45049,./img_align_celeba/045050.jpg,7344
45050,./img_align_celeba/045051.jpg,2083
45051,./img_align_celeba/045052.jpg,4508
45052,./img_align_celeba/045053.jpg,9587
45053,./img_align_celeba/045054.jpg,10151
45054,./img_align_celeba/045055.jpg,5406
45055,./img_align_celeba/045056.jpg,6564
45056,./img_align_celeba/045057.jpg,6725
45057,./img_align_celeba/045058.jpg,302
45058,./img_align_celeba/045059.jpg,2102
45059,./img_align_celeba/045060.jpg,8056
45060,./img_align_celeba/045061.jpg,8104
45061,./img_align_celeba/045062.jpg,10026
45062,./img_align_celeba/045063.jpg,6801
45063,./img_align_celeba/045064.jpg,7019
45064,./img_align_celeba/045065.jpg,6927
45065,./img_align_celeba/045066.jpg,2175
45066,./img_align_celeba/045067.jpg,3928
45067,./img_align_celeba/045068.jpg,8855
45068,./img_align_celeba/045069.jpg,5744
45069,./img_align_celeba/045070.jpg,8987
45070,./img_align_celeba/045071.jpg,5078
45071,./img_align_celeba/045072.jpg,7985
45072,./img_align_celeba/045073.jpg,2924
45073,./img_align_celeba/045074.jpg,1092
45074,./img_align_celeba/045075.jpg,6697
45075,./img_align_celeba/045076.jpg,3712
45076,./img_align_celeba/045077.jpg,3919
45077,./img_align_celeba/045078.jpg,4625
45078,./img_align_celeba/045079.jpg,8370
45079,./img_align_celeba/045080.jpg,7346
