Unnamed: 0,image_path,label
77000,./img_align_celeba/077001.jpg,5561
77001,./img_align_celeba/077002.jpg,5600
77002,./img_align_celeba/077003.jpg,3671
77003,./img_align_celeba/077004.jpg,2660
77004,./img_align_celeba/077005.jpg,1483
77005,./img_align_celeba/077006.jpg,1050
77006,./img_align_celeba/077007.jpg,6043
77007,./img_align_celeba/077008.jpg,2186
77008,./img_align_celeba/077009.jpg,8276
77009,./img_align_celeba/077010.jpg,7691
77010,./img_align_celeba/077011.jpg,7051
77011,./img_align_celeba/077012.jpg,6808
77012,./img_align_celeba/077013.jpg,3123
77013,./img_align_celeba/077014.jpg,9245
77014,./img_align_celeba/077015.jpg,6073
77015,./img_align_celeba/077016.jpg,8018
77016,./img_align_celeba/077017.jpg,7800
77017,./img_align_celeba/077018.jpg,591
77018,./img_align_celeba/077019.jpg,4654
77019,./img_align_celeba/077020.jpg,4483
77020,./img_align_celeba/077021.jpg,5879
77021,./img_align_celeba/077022.jpg,6364
77022,./img_align_celeba/077023.jpg,8519
77023,./img_align_celeba/077024.jpg,8910
77024,./img_align_celeba/077025.jpg,8558
77025,./img_align_celeba/077026.jpg,1941
77026,./img_align_celeba/077027.jpg,1984
77027,./img_align_celeba/077028.jpg,2250
77028,./img_align_celeba/077029.jpg,5449
77029,./img_align_celeba/077030.jpg,9939
77030,./img_align_celeba/077031.jpg,6812
77031,./img_align_celeba/077032.jpg,3531
77032,./img_align_celeba/077033.jpg,9001
77033,./img_align_celeba/077034.jpg,586
77034,./img_align_celeba/077035.jpg,9278
77035,./img_align_celeba/077036.jpg,2221
77036,./img_align_celeba/077037.jpg,2878
77037,./img_align_celeba/077038.jpg,8975
77038,./img_align_celeba/077039.jpg,8909
77039,./img_align_celeba/077040.jpg,2296
77040,./img_align_celeba/077041.jpg,7305
77041,./img_align_celeba/077042.jpg,6716
77042,./img_align_celeba/077043.jpg,5327
77043,./img_align_celeba/077044.jpg,8284
77044,./img_align_celeba/077045.jpg,775
77045,./img_align_celeba/077046.jpg,4236
77046,./img_align_celeba/077047.jpg,5661
77047,./img_align_celeba/077048.jpg,9305
77048,./img_align_celeba/077049.jpg,9950
77049,./img_align_celeba/077050.jpg,2909
77050,./img_align_celeba/077051.jpg,4887
77051,./img_align_celeba/077052.jpg,2006
77052,./img_align_celeba/077053.jpg,8121
77053,./img_align_celeba/077054.jpg,9142
77054,./img_align_celeba/077055.jpg,3351
77055,./img_align_celeba/077056.jpg,1335
77056,./img_align_celeba/077057.jpg,6715
77057,./img_align_celeba/077058.jpg,4988
77058,./img_align_celeba/077059.jpg,7524
77059,./img_align_celeba/077060.jpg,8833
77060,./img_align_celeba/077061.jpg,7676
77061,./img_align_celeba/077062.jpg,2622
77062,./img_align_celeba/077063.jpg,10171
77063,./img_align_celeba/077064.jpg,1745
77064,./img_align_celeba/077065.jpg,740
77065,./img_align_celeba/077066.jpg,8039
77066,./img_align_celeba/077067.jpg,5463
77067,./img_align_celeba/077068.jpg,6085
77068,./img_align_celeba/077069.jpg,6352
77069,./img_align_celeba/077070.jpg,7275
77070,./img_align_celeba/077071.jpg,4865
77071,./img_align_celeba/077072.jpg,4135
77072,./img_align_celeba/077073.jpg,1896
77073,./img_align_celeba/077074.jpg,1285
77074,./img_align_celeba/077075.jpg,5367
77075,./img_align_celeba/077076.jpg,3401
77076,./img_align_celeba/077077.jpg,4112
77077,./img_align_celeba/077078.jpg,3987
77078,./img_align_celeba/077079.jpg,3916
77079,./img_align_celeba/077080.jpg,9689
77080,./img_align_celeba/077081.jpg,5334
77081,./img_align_celeba/077082.jpg,5071
77082,./img_align_celeba/077083.jpg,8183
77083,./img_align_celeba/077084.jpg,6981
77084,./img_align_celeba/077085.jpg,408
77085,./img_align_celeba/077086.jpg,8254
77086,./img_align_celeba/077087.jpg,5428
77087,./img_align_celeba/077088.jpg,3142
77088,./img_align_celeba/077089.jpg,7788
77089,./img_align_celeba/077090.jpg,491
77090,./img_align_celeba/077091.jpg,4759
77091,./img_align_celeba/077092.jpg,6744
77092,./img_align_celeba/077093.jpg,4211
77093,./img_align_celeba/077094.jpg,4120
77094,./img_align_celeba/077095.jpg,4822
77095,./img_align_celeba/077096.jpg,1437
77096,./img_align_celeba/077097.jpg,2093
77097,./img_align_celeba/077098.jpg,8145
77098,./img_align_celeba/077099.jpg,3875
77099,./img_align_celeba/077100.jpg,1183
77100,./img_align_celeba/077101.jpg,8632
77101,./img_align_celeba/077102.jpg,6881
77102,./img_align_celeba/077103.jpg,8291
77103,./img_align_celeba/077104.jpg,3549
77104,./img_align_celeba/077105.jpg,5906
77105,./img_align_celeba/077106.jpg,5707
