Unnamed: 0,image_path,label
185000,./img_align_celeba/185001.jpg,9859
185001,./img_align_celeba/185002.jpg,5252
185002,./img_align_celeba/185003.jpg,10025
185003,./img_align_celeba/185004.jpg,7662
185004,./img_align_celeba/185005.jpg,8913
185005,./img_align_celeba/185006.jpg,7072
185006,./img_align_celeba/185007.jpg,8050
185007,./img_align_celeba/185008.jpg,5567
185008,./img_align_celeba/185009.jpg,5651
185009,./img_align_celeba/185010.jpg,6080
185010,./img_align_celeba/185011.jpg,8414
185011,./img_align_celeba/185012.jpg,6771
185012,./img_align_celeba/185013.jpg,5575
185013,./img_align_celeba/185014.jpg,5304
185014,./img_align_celeba/185015.jpg,7095
185015,./img_align_celeba/185016.jpg,8620
185016,./img_align_celeba/185017.jpg,7902
185017,./img_align_celeba/185018.jpg,9983
185018,./img_align_celeba/185019.jpg,7327
185019,./img_align_celeba/185020.jpg,8505
185020,./img_align_celeba/185021.jpg,6789
185021,./img_align_celeba/185022.jpg,8912
185022,./img_align_celeba/185023.jpg,6421
185023,./img_align_celeba/185024.jpg,5075
185024,./img_align_celeba/185025.jpg,6225
185025,./img_align_celeba/185026.jpg,8496
185026,./img_align_celeba/185027.jpg,9319
185027,./img_align_celeba/185028.jpg,7334
185028,./img_align_celeba/185029.jpg,6175
185029,./img_align_celeba/185030.jpg,6589
185030,./img_align_celeba/185031.jpg,5570
185031,./img_align_celeba/185032.jpg,6267
185032,./img_align_celeba/185033.jpg,8450
185033,./img_align_celeba/185034.jpg,9489
185034,./img_align_celeba/185035.jpg,7807
185035,./img_align_celeba/185036.jpg,8757
185036,./img_align_celeba/185037.jpg,8787
185037,./img_align_celeba/185038.jpg,8736
185038,./img_align_celeba/185039.jpg,6973
185039,./img_align_celeba/185040.jpg,8787
185040,./img_align_celeba/185041.jpg,6172
185041,./img_align_celeba/185042.jpg,9737
185042,./img_align_celeba/185043.jpg,8659
185043,./img_align_celeba/185044.jpg,5294
185044,./img_align_celeba/185045.jpg,6629
185045,./img_align_celeba/185046.jpg,5594
185046,./img_align_celeba/185047.jpg,8963
185047,./img_align_celeba/185048.jpg,5148
185048,./img_align_celeba/185049.jpg,6748
185049,./img_align_celeba/185050.jpg,7062
185050,./img_align_celeba/185051.jpg,7050
185051,./img_align_celeba/185052.jpg,6324
185052,./img_align_celeba/185053.jpg,4978
185053,./img_align_celeba/185054.jpg,8005
185054,./img_align_celeba/185055.jpg,10169
185055,./img_align_celeba/185056.jpg,9768
185056,./img_align_celeba/185057.jpg,6407
185057,./img_align_celeba/185058.jpg,9964
185058,./img_align_celeba/185059.jpg,6029
185059,./img_align_celeba/185060.jpg,6677
185060,./img_align_celeba/185061.jpg,5481
185061,./img_align_celeba/185062.jpg,7307
185062,./img_align_celeba/185063.jpg,6533
185063,./img_align_celeba/185064.jpg,6432
185064,./img_align_celeba/185065.jpg,5793
185065,./img_align_celeba/185066.jpg,9096
185066,./img_align_celeba/185067.jpg,9453
185067,./img_align_celeba/185068.jpg,6650
185068,./img_align_celeba/185069.jpg,8525
185069,./img_align_celeba/185070.jpg,5966
185070,./img_align_celeba/185071.jpg,5752
185071,./img_align_celeba/185072.jpg,5570
185072,./img_align_celeba/185073.jpg,5426
185073,./img_align_celeba/185074.jpg,6194
185074,./img_align_celeba/185075.jpg,6794
185075,./img_align_celeba/185076.jpg,8308
185076,./img_align_celeba/185077.jpg,5773
185077,./img_align_celeba/185078.jpg,7712
185078,./img_align_celeba/185079.jpg,8420
185079,./img_align_celeba/185080.jpg,5735
185080,./img_align_celeba/185081.jpg,7301
185081,./img_align_celeba/185082.jpg,5241
185082,./img_align_celeba/185083.jpg,7072
185083,./img_align_celeba/185084.jpg,7888
185084,./img_align_celeba/185085.jpg,8351
185085,./img_align_celeba/185086.jpg,5224
185086,./img_align_celeba/185087.jpg,7789
185087,./img_align_celeba/185088.jpg,8786
185088,./img_align_celeba/185089.jpg,9301
185089,./img_align_celeba/185090.jpg,6956
185090,./img_align_celeba/185091.jpg,9298
185091,./img_align_celeba/185092.jpg,9864
185092,./img_align_celeba/185093.jpg,8169
185093,./img_align_celeba/185094.jpg,9163
185094,./img_align_celeba/185095.jpg,9827
185095,./img_align_celeba/185096.jpg,7894
185096,./img_align_celeba/185097.jpg,8965
185097,./img_align_celeba/185098.jpg,5237
185098,./img_align_celeba/185099.jpg,9511
185099,./img_align_celeba/185100.jpg,9985
185100,./img_align_celeba/185101.jpg,6030
185101,./img_align_celeba/185102.jpg,7910
185102,./img_align_celeba/185103.jpg,6196
185103,./img_align_celeba/185104.jpg,8279
185104,./img_align_celeba/185105.jpg,6823
185105,./img_align_celeba/185106.jpg,4978
185106,./img_align_celeba/185107.jpg,6964
185107,./img_align_celeba/185108.jpg,6771
185108,./img_align_celeba/185109.jpg,5975
185109,./img_align_celeba/185110.jpg,9550
185110,./img_align_celeba/185111.jpg,4978
185111,./img_align_celeba/185112.jpg,8913
185112,./img_align_celeba/185113.jpg,7859
185113,./img_align_celeba/185114.jpg,7200
185114,./img_align_celeba/185115.jpg,9149
185115,./img_align_celeba/185116.jpg,8263
185116,./img_align_celeba/185117.jpg,7213
185117,./img_align_celeba/185118.jpg,7087
185118,./img_align_celeba/185119.jpg,9690
185119,./img_align_celeba/185120.jpg,5170
185120,./img_align_celeba/185121.jpg,8821
185121,./img_align_celeba/185122.jpg,7334
185122,./img_align_celeba/185123.jpg,9400
185123,./img_align_celeba/185124.jpg,5100
185124,./img_align_celeba/185125.jpg,10154
185125,./img_align_celeba/185126.jpg,9489
