Unnamed: 0,image_path,label
11000,./img_align_celeba/011001.jpg,9001
11001,./img_align_celeba/011002.jpg,1475
11002,./img_align_celeba/011003.jpg,6209
11003,./img_align_celeba/011004.jpg,6067
11004,./img_align_celeba/011005.jpg,5407
11005,./img_align_celeba/011006.jpg,6403
11006,./img_align_celeba/011007.jpg,2710
11007,./img_align_celeba/011008.jpg,1339
11008,./img_align_celeba/011009.jpg,7182
11009,./img_align_celeba/011010.jpg,4709
11010,./img_align_celeba/011011.jpg,2693
11011,./img_align_celeba/011012.jpg,713
11012,./img_align_celeba/011013.jpg,7302
11013,./img_align_celeba/011014.jpg,1728
11014,./img_align_celeba/011015.jpg,5450
11015,./img_align_celeba/011016.jpg,7937
11016,./img_align_celeba/011017.jpg,5846
11017,./img_align_celeba/011018.jpg,8535
11018,./img_align_celeba/011019.jpg,1397
11019,./img_align_celeba/011020.jpg,1695
11020,./img_align_celeba/011021.jpg,8346
11021,./img_align_celeba/011022.jpg,21
11022,./img_align_celeba/011023.jpg,3327
11023,./img_align_celeba/011024.jpg,5285
11024,./img_align_celeba/011025.jpg,8194
11025,./img_align_celeba/011026.jpg,3312
11026,./img_align_celeba/011027.jpg,6371
11027,./img_align_celeba/011028.jpg,7420
11028,./img_align_celeba/011029.jpg,873
11029,./img_align_celeba/011030.jpg,694
11030,./img_align_celeba/011031.jpg,8877
11031,./img_align_celeba/011032.jpg,6099
11032,./img_align_celeba/011033.jpg,2628
11033,./img_align_celeba/011034.jpg,2532
11034,./img_align_celeba/011035.jpg,8212
11035,./img_align_celeba/011036.jpg,2603
11036,./img_align_celeba/011037.jpg,8331
11037,./img_align_celeba/011038.jpg,4953
11038,./img_align_celeba/011039.jpg,1839
11039,./img_align_celeba/011040.jpg,2197
11040,./img_align_celeba/011041.jpg,3636
11041,./img_align_celeba/011042.jpg,3475
11042,./img_align_celeba/011043.jpg,1272
11043,./img_align_celeba/011044.jpg,1225
11044,./img_align_celeba/011045.jpg,3744
11045,./img_align_celeba/011046.jpg,6052
11046,./img_align_celeba/011047.jpg,8958
11047,./img_align_celeba/011048.jpg,2605
11048,./img_align_celeba/011049.jpg,5618
11049,./img_align_celeba/011050.jpg,4521
11050,./img_align_celeba/011051.jpg,8962
11051,./img_align_celeba/011052.jpg,4164
11052,./img_align_celeba/011053.jpg,7175
11053,./img_align_celeba/011054.jpg,4004
11054,./img_align_celeba/011055.jpg,8559
11055,./img_align_celeba/011056.jpg,926
11056,./img_align_celeba/011057.jpg,5161
11057,./img_align_celeba/011058.jpg,9796
11058,./img_align_celeba/011059.jpg,2949
11059,./img_align_celeba/011060.jpg,399
11060,./img_align_celeba/011061.jpg,5449
11061,./img_align_celeba/011062.jpg,453
11062,./img_align_celeba/011063.jpg,8149
11063,./img_align_celeba/011064.jpg,301
11064,./img_align_celeba/011065.jpg,6976
11065,./img_align_celeba/011066.jpg,4929
11066,./img_align_celeba/011067.jpg,5036
11067,./img_align_celeba/011068.jpg,5609
11068,./img_align_celeba/011069.jpg,1746
11069,./img_align_celeba/011070.jpg,9438
11070,./img_align_celeba/011071.jpg,2870
11071,./img_align_celeba/011072.jpg,5118
11072,./img_align_celeba/011073.jpg,95
11073,./img_align_celeba/011074.jpg,6578
11074,./img_align_celeba/011075.jpg,6847
11075,./img_align_celeba/011076.jpg,9034
11076,./img_align_celeba/011077.jpg,7254
11077,./img_align_celeba/011078.jpg,410
11078,./img_align_celeba/011079.jpg,3296
11079,./img_align_celeba/011080.jpg,2863
11080,./img_align_celeba/011081.jpg,1052
11081,./img_align_celeba/011082.jpg,894
11082,./img_align_celeba/011083.jpg,1701
11083,./img_align_celeba/011084.jpg,5173
11084,./img_align_celeba/011085.jpg,4829
11085,./img_align_celeba/011086.jpg,4625
11086,./img_align_celeba/011087.jpg,7145
11087,./img_align_celeba/011088.jpg,861
11088,./img_align_celeba/011089.jpg,2608
11089,./img_align_celeba/011090.jpg,8091
11090,./img_align_celeba/011091.jpg,6858
11091,./img_align_celeba/011092.jpg,8939
11092,./img_align_celeba/011093.jpg,8974
11093,./img_align_celeba/011094.jpg,2805
11094,./img_align_celeba/011095.jpg,6043
11095,./img_align_celeba/011096.jpg,901
11096,./img_align_celeba/011097.jpg,9643
11097,./img_align_celeba/011098.jpg,5295
11098,./img_align_celeba/011099.jpg,1158
11099,./img_align_celeba/011100.jpg,1516
11100,./img_align_celeba/011101.jpg,9375
11101,./img_align_celeba/011102.jpg,6170
11102,./img_align_celeba/011103.jpg,9695
11103,./img_align_celeba/011104.jpg,5879
11104,./img_align_celeba/011105.jpg,5239
11105,./img_align_celeba/011106.jpg,2130
11106,./img_align_celeba/011107.jpg,4719
11107,./img_align_celeba/011108.jpg,6722
11108,./img_align_celeba/011109.jpg,6201
11109,./img_align_celeba/011110.jpg,1684
11110,./img_align_celeba/011111.jpg,6189
11111,./img_align_celeba/011112.jpg,1626
11112,./img_align_celeba/011113.jpg,5194
11113,./img_align_celeba/011114.jpg,2649
11114,./img_align_celeba/011115.jpg,5528
11115,./img_align_celeba/011116.jpg,6562
11116,./img_align_celeba/011117.jpg,2439
11117,./img_align_celeba/011118.jpg,3951
11118,./img_align_celeba/011119.jpg,7531
11119,./img_align_celeba/011120.jpg,5050
11120,./img_align_celeba/011121.jpg,2516
11121,./img_align_celeba/011122.jpg,4343
11122,./img_align_celeba/011123.jpg,4028
11123,./img_align_celeba/011124.jpg,7300
11124,./img_align_celeba/011125.jpg,4725
11125,./img_align_celeba/011126.jpg,883
11126,./img_align_celeba/011127.jpg,10174
11127,./img_align_celeba/011128.jpg,7621
11128,./img_align_celeba/011129.jpg,2582
11129,./img_align_celeba/011130.jpg,2999
11130,./img_align_celeba/011131.jpg,9037
11131,./img_align_celeba/011132.jpg,9950
11132,./img_align_celeba/011133.jpg,8974
11133,./img_align_celeba/011134.jpg,3621
11134,./img_align_celeba/011135.jpg,6713
11135,./img_align_celeba/011136.jpg,9569
11136,./img_align_celeba/011137.jpg,7818
11137,./img_align_celeba/011138.jpg,6468
11138,./img_align_celeba/011139.jpg,5983
11139,./img_align_celeba/011140.jpg,7135
11140,./img_align_celeba/011141.jpg,61
11141,./img_align_celeba/011142.jpg,4991
11142,./img_align_celeba/011143.jpg,7211
11143,./img_align_celeba/011144.jpg,4671
11144,./img_align_celeba/011145.jpg,2356
11145,./img_align_celeba/011146.jpg,187
11146,./img_align_celeba/011147.jpg,1025
11147,./img_align_celeba/011148.jpg,2366
11148,./img_align_celeba/011149.jpg,1577
11149,./img_align_celeba/011150.jpg,5147
11150,./img_align_celeba/011151.jpg,4880
11151,./img_align_celeba/011152.jpg,6817
11152,./img_align_celeba/011153.jpg,7964
11153,./img_align_celeba/011154.jpg,1078
11154,./img_align_celeba/011155.jpg,353
11155,./img_align_celeba/011156.jpg,10151
11156,./img_align_celeba/011157.jpg,3485
11157,./img_align_celeba/011158.jpg,9725
11158,./img_align_celeba/011159.jpg,7710
11159,./img_align_celeba/011160.jpg,5375
11160,./img_align_celeba/011161.jpg,6065
11161,./img_align_celeba/011162.jpg,9578
11162,./img_align_celeba/011163.jpg,4508
11163,./img_align_celeba/011164.jpg,9056
11164,./img_align_celeba/011165.jpg,5504
11165,./img_align_celeba/011166.jpg,5895
11166,./img_align_celeba/011167.jpg,6128
11167,./img_align_celeba/011168.jpg,8566
11168,./img_align_celeba/011169.jpg,4691
11169,./img_align_celeba/011170.jpg,3038
11170,./img_align_celeba/011171.jpg,5718
11171,./img_align_celeba/011172.jpg,8691
11172,./img_align_celeba/011173.jpg,2086
11173,./img_align_celeba/011174.jpg,7676
11174,./img_align_celeba/011175.jpg,2777
11175,./img_align_celeba/011176.jpg,9071
11176,./img_align_celeba/011177.jpg,4355
11177,./img_align_celeba/011178.jpg,4568
11178,./img_align_celeba/011179.jpg,9578
11179,./img_align_celeba/011180.jpg,8960
11180,./img_align_celeba/011181.jpg,6024
11181,./img_align_celeba/011182.jpg,3880
11182,./img_align_celeba/011183.jpg,4811
11183,./img_align_celeba/011184.jpg,486
11184,./img_align_celeba/011185.jpg,7426
11185,./img_align_celeba/011186.jpg,7670
11186,./img_align_celeba/011187.jpg,3845
11187,./img_align_celeba/011188.jpg,207
11188,./img_align_celeba/011189.jpg,467
11189,./img_align_celeba/011190.jpg,9226
11190,./img_align_celeba/011191.jpg,4028
11191,./img_align_celeba/011192.jpg,9074
11192,./img_align_celeba/011193.jpg,6821
11193,./img_align_celeba/011194.jpg,983
11194,./img_align_celeba/011195.jpg,2945
11195,./img_align_celeba/011196.jpg,7688
11196,./img_align_celeba/011197.jpg,5227
11197,./img_align_celeba/011198.jpg,7978
11198,./img_align_celeba/011199.jpg,34
11199,./img_align_celeba/011200.jpg,2198
11200,./img_align_celeba/011201.jpg,6155
11201,./img_align_celeba/011202.jpg,5565
11202,./img_align_celeba/011203.jpg,3593
11203,./img_align_celeba/011204.jpg,7994
11204,./img_align_celeba/011205.jpg,2286
11205,./img_align_celeba/011206.jpg,2382
11206,./img_align_celeba/011207.jpg,3536
11207,./img_align_celeba/011208.jpg,6549
11208,./img_align_celeba/011209.jpg,4446
11209,./img_align_celeba/011210.jpg,1084
11210,./img_align_celeba/011211.jpg,1557
11211,./img_align_celeba/011212.jpg,5386
11212,./img_align_celeba/011213.jpg,5120
11213,./img_align_celeba/011214.jpg,5951
11214,./img_align_celeba/011215.jpg,7647
11215,./img_align_celeba/011216.jpg,3148
11216,./img_align_celeba/011217.jpg,1385
11217,./img_align_celeba/011218.jpg,5345
11218,./img_align_celeba/011219.jpg,5313
11219,./img_align_celeba/011220.jpg,2067
11220,./img_align_celeba/011221.jpg,622
11221,./img_align_celeba/011222.jpg,5391
11222,./img_align_celeba/011223.jpg,2627
11223,./img_align_celeba/011224.jpg,8302
11224,./img_align_celeba/011225.jpg,7554
11225,./img_align_celeba/011226.jpg,1652
11226,./img_align_celeba/011227.jpg,1674
11227,./img_align_celeba/011228.jpg,768
11228,./img_align_celeba/011229.jpg,5602
11229,./img_align_celeba/011230.jpg,8807
11230,./img_align_celeba/011231.jpg,2010
11231,./img_align_celeba/011232.jpg,7877
11232,./img_align_celeba/011233.jpg,216
11233,./img_align_celeba/011234.jpg,6729
11234,./img_align_celeba/011235.jpg,4435
11235,./img_align_celeba/011236.jpg,3429
11236,./img_align_celeba/011237.jpg,757
11237,./img_align_celeba/011238.jpg,824
11238,./img_align_celeba/011239.jpg,7797
11239,./img_align_celeba/011240.jpg,206
11240,./img_align_celeba/011241.jpg,7702
11241,./img_align_celeba/011242.jpg,6097
11242,./img_align_celeba/011243.jpg,10168
11243,./img_align_celeba/011244.jpg,8401
11244,./img_align_celeba/011245.jpg,5998
11245,./img_align_celeba/011246.jpg,5427
11246,./img_align_celeba/011247.jpg,123
11247,./img_align_celeba/011248.jpg,3090
11248,./img_align_celeba/011249.jpg,4505
11249,./img_align_celeba/011250.jpg,6141
11250,./img_align_celeba/011251.jpg,7985
11251,./img_align_celeba/011252.jpg,8209
11252,./img_align_celeba/011253.jpg,1736
11253,./img_align_celeba/011254.jpg,6862
11254,./img_align_celeba/011255.jpg,8877
11255,./img_align_celeba/011256.jpg,15
11256,./img_align_celeba/011257.jpg,9902
11257,./img_align_celeba/011258.jpg,10008
11258,./img_align_celeba/011259.jpg,3221
11259,./img_align_celeba/011260.jpg,2800
11260,./img_align_celeba/011261.jpg,4156
11261,./img_align_celeba/011262.jpg,433
11262,./img_align_celeba/011263.jpg,8290
11263,./img_align_celeba/011264.jpg,3331
11264,./img_align_celeba/011265.jpg,9902
11265,./img_align_celeba/011266.jpg,2296
11266,./img_align_celeba/011267.jpg,3261
11267,./img_align_celeba/011268.jpg,7091
11268,./img_align_celeba/011269.jpg,8954
11269,./img_align_celeba/011270.jpg,8203
11270,./img_align_celeba/011271.jpg,3480
11271,./img_align_celeba/011272.jpg,3998
11272,./img_align_celeba/011273.jpg,6163
11273,./img_align_celeba/011274.jpg,3193
11274,./img_align_celeba/011275.jpg,8492
11275,./img_align_celeba/011276.jpg,2015
11276,./img_align_celeba/011277.jpg,7304
11277,./img_align_celeba/011278.jpg,1880
11278,./img_align_celeba/011279.jpg,552
11279,./img_align_celeba/011280.jpg,6817
11280,./img_align_celeba/011281.jpg,1275
11281,./img_align_celeba/011282.jpg,7109
11282,./img_align_celeba/011283.jpg,7827
11283,./img_align_celeba/011284.jpg,3667
11284,./img_align_celeba/011285.jpg,8754
11285,./img_align_celeba/011286.jpg,8270
11286,./img_align_celeba/011287.jpg,987
11287,./img_align_celeba/011288.jpg,7538
11288,./img_align_celeba/011289.jpg,334
11289,./img_align_celeba/011290.jpg,2213
11290,./img_align_celeba/011291.jpg,9004
11291,./img_align_celeba/011292.jpg,6729
11292,./img_align_celeba/011293.jpg,8564
11293,./img_align_celeba/011294.jpg,8221
11294,./img_align_celeba/011295.jpg,9721
11295,./img_align_celeba/011296.jpg,7939
11296,./img_align_celeba/011297.jpg,6625
11297,./img_align_celeba/011298.jpg,2473
11298,./img_align_celeba/011299.jpg,3467
11299,./img_align_celeba/011300.jpg,9477
11300,./img_align_celeba/011301.jpg,6400
11301,./img_align_celeba/011302.jpg,2138
11302,./img_align_celeba/011303.jpg,8088
11303,./img_align_celeba/011304.jpg,8327
11304,./img_align_celeba/011305.jpg,7242
11305,./img_align_celeba/011306.jpg,4563
11306,./img_align_celeba/011307.jpg,5631
11307,./img_align_celeba/011308.jpg,7135
11308,./img_align_celeba/011309.jpg,2920
11309,./img_align_celeba/011310.jpg,4634
11310,./img_align_celeba/011311.jpg,1024
11311,./img_align_celeba/011312.jpg,303
11312,./img_align_celeba/011313.jpg,843
11313,./img_align_celeba/011314.jpg,8614
11314,./img_align_celeba/011315.jpg,9112
11315,./img_align_celeba/011316.jpg,6410
11316,./img_align_celeba/011317.jpg,4217
11317,./img_align_celeba/011318.jpg,6140
11318,./img_align_celeba/011319.jpg,2516
11319,./img_align_celeba/011320.jpg,3010
11320,./img_align_celeba/011321.jpg,7229
