Unnamed: 0,image_path,label
38000,./img_align_celeba/038001.jpg,8820
38001,./img_align_celeba/038002.jpg,9805
38002,./img_align_celeba/038003.jpg,7271
38003,./img_align_celeba/038004.jpg,6022
38004,./img_align_celeba/038005.jpg,2780
38005,./img_align_celeba/038006.jpg,6590
38006,./img_align_celeba/038007.jpg,7030
38007,./img_align_celeba/038008.jpg,8043
38008,./img_align_celeba/038009.jpg,700
38009,./img_align_celeba/038010.jpg,9927
38010,./img_align_celeba/038011.jpg,2671
38011,./img_align_celeba/038012.jpg,2406
38012,./img_align_celeba/038013.jpg,455
38013,./img_align_celeba/038014.jpg,3501
38014,./img_align_celeba/038015.jpg,7624
38015,./img_align_celeba/038016.jpg,3168
38016,./img_align_celeba/038017.jpg,5110
38017,./img_align_celeba/038018.jpg,1171
38018,./img_align_celeba/038019.jpg,9114
38019,./img_align_celeba/038020.jpg,4986
38020,./img_align_celeba/038021.jpg,2954
38021,./img_align_celeba/038022.jpg,7722
38022,./img_align_celeba/038023.jpg,6921
38023,./img_align_celeba/038024.jpg,8080
38024,./img_align_celeba/038025.jpg,8195
38025,./img_align_celeba/038026.jpg,896
38026,./img_align_celeba/038027.jpg,5641
38027,./img_align_celeba/038028.jpg,8794
38028,./img_align_celeba/038029.jpg,646
38029,./img_align_celeba/038030.jpg,3959
38030,./img_align_celeba/038031.jpg,967
38031,./img_align_celeba/038032.jpg,8725
38032,./img_align_celeba/038033.jpg,2736
38033,./img_align_celeba/038034.jpg,4044
38034,./img_align_celeba/038035.jpg,3142
38035,./img_align_celeba/038036.jpg,676
38036,./img_align_celeba/038037.jpg,6118
38037,./img_align_celeba/038038.jpg,3600
38038,./img_align_celeba/038039.jpg,7137
38039,./img_align_celeba/038040.jpg,316
38040,./img_align_celeba/038041.jpg,344
38041,./img_align_celeba/038042.jpg,9293
38042,./img_align_celeba/038043.jpg,5511
38043,./img_align_celeba/038044.jpg,3730
38044,./img_align_celeba/038045.jpg,5459
38045,./img_align_celeba/038046.jpg,1221
38046,./img_align_celeba/038047.jpg,10086
38047,./img_align_celeba/038048.jpg,8386
38048,./img_align_celeba/038049.jpg,188
38049,./img_align_celeba/038050.jpg,9476
38050,./img_align_celeba/038051.jpg,10083
38051,./img_align_celeba/038052.jpg,5103
38052,./img_align_celeba/038053.jpg,5155
38053,./img_align_celeba/038054.jpg,2353
38054,./img_align_celeba/038055.jpg,8510
38055,./img_align_celeba/038056.jpg,3014
38056,./img_align_celeba/038057.jpg,6233
38057,./img_align_celeba/038058.jpg,1815
38058,./img_align_celeba/038059.jpg,2206
38059,./img_align_celeba/038060.jpg,6282
38060,./img_align_celeba/038061.jpg,8649
38061,./img_align_celeba/038062.jpg,5780
38062,./img_align_celeba/038063.jpg,5139
38063,./img_align_celeba/038064.jpg,8090
38064,./img_align_celeba/038065.jpg,7506
38065,./img_align_celeba/038066.jpg,9002
38066,./img_align_celeba/038067.jpg,4848
38067,./img_align_celeba/038068.jpg,765
38068,./img_align_celeba/038069.jpg,8575
38069,./img_align_celeba/038070.jpg,1035
38070,./img_align_celeba/038071.jpg,8139
38071,./img_align_celeba/038072.jpg,5967
38072,./img_align_celeba/038073.jpg,7295
38073,./img_align_celeba/038074.jpg,6537
38074,./img_align_celeba/038075.jpg,7835
38075,./img_align_celeba/038076.jpg,6209
38076,./img_align_celeba/038077.jpg,2111
38077,./img_align_celeba/038078.jpg,1623
38078,./img_align_celeba/038079.jpg,10083
38079,./img_align_celeba/038080.jpg,6094
38080,./img_align_celeba/038081.jpg,1097
38081,./img_align_celeba/038082.jpg,8412
38082,./img_align_celeba/038083.jpg,9109
38083,./img_align_celeba/038084.jpg,2623
38084,./img_align_celeba/038085.jpg,307
