Unnamed: 0,image_path,label
107000,./img_align_celeba/107001.jpg,960
107001,./img_align_celeba/107002.jpg,6594
107002,./img_align_celeba/107003.jpg,989
107003,./img_align_celeba/107004.jpg,892
107004,./img_align_celeba/107005.jpg,8186
107005,./img_align_celeba/107006.jpg,1025
107006,./img_align_celeba/107007.jpg,7588
107007,./img_align_celeba/107008.jpg,8058
107008,./img_align_celeba/107009.jpg,8423
107009,./img_align_celeba/107010.jpg,8252
107010,./img_align_celeba/107011.jpg,89
107011,./img_align_celeba/107012.jpg,9130
107012,./img_align_celeba/107013.jpg,6338
107013,./img_align_celeba/107014.jpg,3586
107014,./img_align_celeba/107015.jpg,8905
107015,./img_align_celeba/107016.jpg,2337
107016,./img_align_celeba/107017.jpg,5519
107017,./img_align_celeba/107018.jpg,9041
107018,./img_align_celeba/107019.jpg,824
107019,./img_align_celeba/107020.jpg,1067
107020,./img_align_celeba/107021.jpg,9616
107021,./img_align_celeba/107022.jpg,6400
107022,./img_align_celeba/107023.jpg,7716
107023,./img_align_celeba/107024.jpg,5513
107024,./img_align_celeba/107025.jpg,4180
107025,./img_align_celeba/107026.jpg,4231
107026,./img_align_celeba/107027.jpg,8974
107027,./img_align_celeba/107028.jpg,987
107028,./img_align_celeba/107029.jpg,1033
107029,./img_align_celeba/107030.jpg,7538
107030,./img_align_celeba/107031.jpg,7724
107031,./img_align_celeba/107032.jpg,5313
107032,./img_align_celeba/107033.jpg,6077
107033,./img_align_celeba/107034.jpg,3065
107034,./img_align_celeba/107035.jpg,7041
107035,./img_align_celeba/107036.jpg,534
107036,./img_align_celeba/107037.jpg,7423
107037,./img_align_celeba/107038.jpg,1852
107038,./img_align_celeba/107039.jpg,10087
107039,./img_align_celeba/107040.jpg,2814
107040,./img_align_celeba/107041.jpg,7154
107041,./img_align_celeba/107042.jpg,3411
107042,./img_align_celeba/107043.jpg,4511
107043,./img_align_celeba/107044.jpg,3846
107044,./img_align_celeba/107045.jpg,5042
107045,./img_align_celeba/107046.jpg,4469
107046,./img_align_celeba/107047.jpg,6065
107047,./img_align_celeba/107048.jpg,415
107048,./img_align_celeba/107049.jpg,8882
107049,./img_align_celeba/107050.jpg,7507
107050,./img_align_celeba/107051.jpg,6188
107051,./img_align_celeba/107052.jpg,4982
107052,./img_align_celeba/107053.jpg,8014
107053,./img_align_celeba/107054.jpg,4095
107054,./img_align_celeba/107055.jpg,5829
107055,./img_align_celeba/107056.jpg,5024
107056,./img_align_celeba/107057.jpg,9772
107057,./img_align_celeba/107058.jpg,5381
107058,./img_align_celeba/107059.jpg,4080
107059,./img_align_celeba/107060.jpg,4394
107060,./img_align_celeba/107061.jpg,3748
107061,./img_align_celeba/107062.jpg,7337
107062,./img_align_celeba/107063.jpg,754
107063,./img_align_celeba/107064.jpg,1473
107064,./img_align_celeba/107065.jpg,10014
107065,./img_align_celeba/107066.jpg,1146
107066,./img_align_celeba/107067.jpg,7129
107067,./img_align_celeba/107068.jpg,6369
