Unnamed: 0,image_path,label
139000,./img_align_celeba/139001.jpg,4054
139001,./img_align_celeba/139002.jpg,6347
139002,./img_align_celeba/139003.jpg,8532
139003,./img_align_celeba/139004.jpg,1714
139004,./img_align_celeba/139005.jpg,8922
139005,./img_align_celeba/139006.jpg,5182
139006,./img_align_celeba/139007.jpg,7074
139007,./img_align_celeba/139008.jpg,6727
139008,./img_align_celeba/139009.jpg,7197
139009,./img_align_celeba/139010.jpg,5741
139010,./img_align_celeba/139011.jpg,3686
139011,./img_align_celeba/139012.jpg,7864
139012,./img_align_celeba/139013.jpg,10110
139013,./img_align_celeba/139014.jpg,3788
139014,./img_align_celeba/139015.jpg,899
139015,./img_align_celeba/139016.jpg,4988
139016,./img_align_celeba/139017.jpg,8741
139017,./img_align_celeba/139018.jpg,4328
139018,./img_align_celeba/139019.jpg,5345
139019,./img_align_celeba/139020.jpg,9721
139020,./img_align_celeba/139021.jpg,5093
139021,./img_align_celeba/139022.jpg,333
139022,./img_align_celeba/139023.jpg,1714
139023,./img_align_celeba/139024.jpg,3544
139024,./img_align_celeba/139025.jpg,6680
139025,./img_align_celeba/139026.jpg,1923
139026,./img_align_celeba/139027.jpg,5287
139027,./img_align_celeba/139028.jpg,7742
139028,./img_align_celeba/139029.jpg,7154
139029,./img_align_celeba/139030.jpg,7571
139030,./img_align_celeba/139031.jpg,9605
139031,./img_align_celeba/139032.jpg,734
139032,./img_align_celeba/139033.jpg,7847
139033,./img_align_celeba/139034.jpg,757
139034,./img_align_celeba/139035.jpg,9790
139035,./img_align_celeba/139036.jpg,4636
139036,./img_align_celeba/139037.jpg,2078
139037,./img_align_celeba/139038.jpg,10130
139038,./img_align_celeba/139039.jpg,7047
139039,./img_align_celeba/139040.jpg,1352
139040,./img_align_celeba/139041.jpg,412
139041,./img_align_celeba/139042.jpg,6870
139042,./img_align_celeba/139043.jpg,8603
139043,./img_align_celeba/139044.jpg,3095
139044,./img_align_celeba/139045.jpg,3712
139045,./img_align_celeba/139046.jpg,9269
139046,./img_align_celeba/139047.jpg,7613
139047,./img_align_celeba/139048.jpg,6698
139048,./img_align_celeba/139049.jpg,8454
139049,./img_align_celeba/139050.jpg,8990
139050,./img_align_celeba/139051.jpg,1050
139051,./img_align_celeba/139052.jpg,8767
139052,./img_align_celeba/139053.jpg,5584
139053,./img_align_celeba/139054.jpg,3620
139054,./img_align_celeba/139055.jpg,6682
139055,./img_align_celeba/139056.jpg,5953
139056,./img_align_celeba/139057.jpg,7977
139057,./img_align_celeba/139058.jpg,5504
139058,./img_align_celeba/139059.jpg,5261
139059,./img_align_celeba/139060.jpg,4825
139060,./img_align_celeba/139061.jpg,9329
139061,./img_align_celeba/139062.jpg,3484
139062,./img_align_celeba/139063.jpg,943
139063,./img_align_celeba/139064.jpg,8187
139064,./img_align_celeba/139065.jpg,5860
139065,./img_align_celeba/139066.jpg,1246
139066,./img_align_celeba/139067.jpg,3745
139067,./img_align_celeba/139068.jpg,394
139068,./img_align_celeba/139069.jpg,1022
139069,./img_align_celeba/139070.jpg,8318
139070,./img_align_celeba/139071.jpg,6628
139071,./img_align_celeba/139072.jpg,1690
139072,./img_align_celeba/139073.jpg,4731
139073,./img_align_celeba/139074.jpg,7304
139074,./img_align_celeba/139075.jpg,5443
139075,./img_align_celeba/139076.jpg,8332
139076,./img_align_celeba/139077.jpg,4330
139077,./img_align_celeba/139078.jpg,1310
139078,./img_align_celeba/139079.jpg,5239
139079,./img_align_celeba/139080.jpg,9962
139080,./img_align_celeba/139081.jpg,14
139081,./img_align_celeba/139082.jpg,5093
139082,./img_align_celeba/139083.jpg,7743
139083,./img_align_celeba/139084.jpg,9765
139084,./img_align_celeba/139085.jpg,6777
139085,./img_align_celeba/139086.jpg,952
139086,./img_align_celeba/139087.jpg,1825
139087,./img_align_celeba/139088.jpg,1743
139088,./img_align_celeba/139089.jpg,9269
139089,./img_align_celeba/139090.jpg,5889
139090,./img_align_celeba/139091.jpg,5447
139091,./img_align_celeba/139092.jpg,2805
139092,./img_align_celeba/139093.jpg,2583
139093,./img_align_celeba/139094.jpg,6214
139094,./img_align_celeba/139095.jpg,5120
139095,./img_align_celeba/139096.jpg,7685
139096,./img_align_celeba/139097.jpg,7887
139097,./img_align_celeba/139098.jpg,5998
139098,./img_align_celeba/139099.jpg,52
139099,./img_align_celeba/139100.jpg,1577
139100,./img_align_celeba/139101.jpg,7238
139101,./img_align_celeba/139102.jpg,4891
139102,./img_align_celeba/139103.jpg,9616
139103,./img_align_celeba/139104.jpg,3849
139104,./img_align_celeba/139105.jpg,3602
139105,./img_align_celeba/139106.jpg,2880
139106,./img_align_celeba/139107.jpg,7691
139107,./img_align_celeba/139108.jpg,804
139108,./img_align_celeba/139109.jpg,5219
139109,./img_align_celeba/139110.jpg,3372
139110,./img_align_celeba/139111.jpg,10168
139111,./img_align_celeba/139112.jpg,233
139112,./img_align_celeba/139113.jpg,2707
139113,./img_align_celeba/139114.jpg,4505
139114,./img_align_celeba/139115.jpg,4080
139115,./img_align_celeba/139116.jpg,5985
139116,./img_align_celeba/139117.jpg,5459
139117,./img_align_celeba/139118.jpg,6266
139118,./img_align_celeba/139119.jpg,9918
139119,./img_align_celeba/139120.jpg,3784
139120,./img_align_celeba/139121.jpg,2392
139121,./img_align_celeba/139122.jpg,2480
139122,./img_align_celeba/139123.jpg,2323
139123,./img_align_celeba/139124.jpg,2092
139124,./img_align_celeba/139125.jpg,2619
139125,./img_align_celeba/139126.jpg,53
139126,./img_align_celeba/139127.jpg,3962
139127,./img_align_celeba/139128.jpg,8859
139128,./img_align_celeba/139129.jpg,7865
139129,./img_align_celeba/139130.jpg,1086
139130,./img_align_celeba/139131.jpg,6331
139131,./img_align_celeba/139132.jpg,2802
139132,./img_align_celeba/139133.jpg,7243
139133,./img_align_celeba/139134.jpg,7435
139134,./img_align_celeba/139135.jpg,7270
139135,./img_align_celeba/139136.jpg,2617
139136,./img_align_celeba/139137.jpg,7405
139137,./img_align_celeba/139138.jpg,1609
139138,./img_align_celeba/139139.jpg,4628
139139,./img_align_celeba/139140.jpg,6681
139140,./img_align_celeba/139141.jpg,5210
139141,./img_align_celeba/139142.jpg,3131
139142,./img_align_celeba/139143.jpg,1710
139143,./img_align_celeba/139144.jpg,3934
139144,./img_align_celeba/139145.jpg,2350
139145,./img_align_celeba/139146.jpg,8018
139146,./img_align_celeba/139147.jpg,8140
139147,./img_align_celeba/139148.jpg,10056
139148,./img_align_celeba/139149.jpg,598
139149,./img_align_celeba/139150.jpg,8438
139150,./img_align_celeba/139151.jpg,5041
139151,./img_align_celeba/139152.jpg,2492
139152,./img_align_celeba/139153.jpg,39
139153,./img_align_celeba/139154.jpg,7093
139154,./img_align_celeba/139155.jpg,535
139155,./img_align_celeba/139156.jpg,6481
139156,./img_align_celeba/139157.jpg,2311
139157,./img_align_celeba/139158.jpg,4509
139158,./img_align_celeba/139159.jpg,4920
139159,./img_align_celeba/139160.jpg,3180
139160,./img_align_celeba/139161.jpg,8627
139161,./img_align_celeba/139162.jpg,5816
139162,./img_align_celeba/139163.jpg,9546
139163,./img_align_celeba/139164.jpg,9923
139164,./img_align_celeba/139165.jpg,4042
139165,./img_align_celeba/139166.jpg,3389
139166,./img_align_celeba/139167.jpg,5245
139167,./img_align_celeba/139168.jpg,3908
139168,./img_align_celeba/139169.jpg,4322
139169,./img_align_celeba/139170.jpg,7304
139170,./img_align_celeba/139171.jpg,5639
139171,./img_align_celeba/139172.jpg,363
139172,./img_align_celeba/139173.jpg,2168
139173,./img_align_celeba/139174.jpg,4701
139174,./img_align_celeba/139175.jpg,2889
139175,./img_align_celeba/139176.jpg,3504
139176,./img_align_celeba/139177.jpg,8604
139177,./img_align_celeba/139178.jpg,1366
139178,./img_align_celeba/139179.jpg,9213
139179,./img_align_celeba/139180.jpg,3320
139180,./img_align_celeba/139181.jpg,9935
139181,./img_align_celeba/139182.jpg,7390
139182,./img_align_celeba/139183.jpg,4735
139183,./img_align_celeba/139184.jpg,2267
139184,./img_align_celeba/139185.jpg,5824
139185,./img_align_celeba/139186.jpg,7925
139186,./img_align_celeba/139187.jpg,2953
139187,./img_align_celeba/139188.jpg,2483
139188,./img_align_celeba/139189.jpg,8314
139189,./img_align_celeba/139190.jpg,3468
139190,./img_align_celeba/139191.jpg,7418
139191,./img_align_celeba/139192.jpg,2927
139192,./img_align_celeba/139193.jpg,5154
139193,./img_align_celeba/139194.jpg,6955
139194,./img_align_celeba/139195.jpg,4865
139195,./img_align_celeba/139196.jpg,3275
139196,./img_align_celeba/139197.jpg,2144
139197,./img_align_celeba/139198.jpg,3180
139198,./img_align_celeba/139199.jpg,4054
139199,./img_align_celeba/139200.jpg,10146
139200,./img_align_celeba/139201.jpg,5689
139201,./img_align_celeba/139202.jpg,8708
139202,./img_align_celeba/139203.jpg,6929
139203,./img_align_celeba/139204.jpg,259
139204,./img_align_celeba/139205.jpg,6260
139205,./img_align_celeba/139206.jpg,1297
139206,./img_align_celeba/139207.jpg,9637
139207,./img_align_celeba/139208.jpg,5115
139208,./img_align_celeba/139209.jpg,8394
139209,./img_align_celeba/139210.jpg,5925
139210,./img_align_celeba/139211.jpg,2746
139211,./img_align_celeba/139212.jpg,4308
139212,./img_align_celeba/139213.jpg,303
139213,./img_align_celeba/139214.jpg,3779
139214,./img_align_celeba/139215.jpg,2870
139215,./img_align_celeba/139216.jpg,2069
139216,./img_align_celeba/139217.jpg,3105
139217,./img_align_celeba/139218.jpg,2520
139218,./img_align_celeba/139219.jpg,464
139219,./img_align_celeba/139220.jpg,1052
139220,./img_align_celeba/139221.jpg,1773
139221,./img_align_celeba/139222.jpg,2764
139222,./img_align_celeba/139223.jpg,449
139223,./img_align_celeba/139224.jpg,9458
139224,./img_align_celeba/139225.jpg,8597
